usaf,wban,datetime,latitude,longitude,elevation,windAngle,windSpeed,temperature,seaLvlPressure,cloudCoverage,presentWeatherIndicator,pastWeatherIndicator,precipTime,precipDepth,snowDepth,stationName,countryOrRegion,p_k,year,day,version
999999,53877,2008-01-31T23:40:00.0000000,35.495,-82.614,656,,,3.9,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,31,1
999999,53877,2008-01-19T16:45:00.0000000,35.495,-82.614,656,,,1.6,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,19,1
999999,53877,2008-01-21T00:55:00.0000000,35.495,-82.614,656,,,-9.3,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,21,1
999999,53877,2008-01-15T20:40:00.0000000,35.495,-82.614,656,,,1.4,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,15,1
999999,53878,2008-01-21T07:10:00.0000000,35.419,-82.557,641,,,-11.4,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,21,1
999999,53878,2008-01-13T05:25:00.0000000,35.419,-82.557,641,,,-1.6,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,13,1
999999,53877,2008-01-31T09:35:00.0000000,35.495,-82.614,656,,,-8.7,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,31,1
999999,53877,2008-01-05T08:40:00.0000000,35.495,-82.614,656,,,-6,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,5,1
999999,53877,2008-01-23T19:45:00.0000000,35.495,-82.614,656,,,8.1,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,23,1
999999,53878,2008-01-17T17:00:00.0000000,35.419,-82.557,641,,1,0.6,,,,,1,0,,ASHEVILLE 13 S,US,999999-53878,2008,17,1
999999,53878,2008-01-06T15:15:00.0000000,35.419,-82.557,641,,,5.5,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,6,1
999999,53877,2008-01-24T21:35:00.0000000,35.495,-82.614,656,,,-1.1,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,24,1
999999,53878,2008-01-07T22:40:00.0000000,35.419,-82.557,641,,,15.8,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,7,1
999999,53878,2008-01-31T05:45:00.0000000,35.419,-82.557,641,,,-4.4,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,31,1
999999,53877,2008-01-17T09:45:00.0000000,35.495,-82.614,656,,,-1.6,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,17,1
999999,53878,2008-01-16T11:00:00.0000000,35.419,-82.557,641,,0.8,-6.8,,,,,1,0,,ASHEVILLE 13 S,US,999999-53878,2008,16,1
999999,53877,2008-01-21T02:55:00.0000000,35.495,-82.614,656,,,-11.6,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,21,1
999999,53878,2008-01-19T06:55:00.0000000,35.419,-82.557,641,,,2.7,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,19,1
999999,53878,2008-01-25T06:00:00.0000000,35.419,-82.557,641,,3.8,-9.1,,,,,1,0,,ASHEVILLE 13 S,US,999999-53878,2008,25,1
999999,53877,2008-01-09T12:50:00.0000000,35.495,-82.614,656,,,11.2,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,9,1
999999,53877,2008-01-27T16:30:00.0000000,35.495,-82.614,656,,,3.9,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,27,1
999999,53878,2008-01-10T22:15:00.0000000,35.419,-82.557,641,,,6.9,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,10,1
999999,53877,2008-01-21T09:40:00.0000000,35.495,-82.614,656,,,-15.3,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,21,1
999999,53878,2008-01-20T08:50:00.0000000,35.419,-82.557,641,,,-7.4,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,20,1
999999,53877,2008-01-07T21:35:00.0000000,35.495,-82.614,656,,,18,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,7,1
999999,53877,2008-01-07T23:30:00.0000000,35.495,-82.614,656,,,14.2,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,7,1
999999,53877,2008-01-18T16:15:00.0000000,35.495,-82.614,656,,,5.4,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,18,1
999999,53878,2008-01-04T06:05:00.0000000,35.419,-82.557,641,,,-9.7,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,4,1
999999,53877,2008-01-14T17:10:00.0000000,35.495,-82.614,656,,,2.3,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,14,1
999999,53877,2008-01-26T23:55:00.0000000,35.495,-82.614,656,,,1.9,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,26,1
999999,53878,2008-01-10T09:10:00.0000000,35.419,-82.557,641,,,4.7,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,10,1
999999,53877,2008-01-04T15:50:00.0000000,35.495,-82.614,656,,,-3.3,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,4,1
999999,53877,2008-01-05T21:25:00.0000000,35.495,-82.614,656,,,9.5,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,5,1
999999,53877,2008-01-18T23:35:00.0000000,35.495,-82.614,656,,,0.5,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,18,1
999999,53877,2008-01-10T16:05:00.0000000,35.495,-82.614,656,,,7.6,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,10,1
999999,53878,2008-01-06T07:55:00.0000000,35.419,-82.557,641,,,2.9,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,6,1
999999,53877,2008-01-26T06:35:00.0000000,35.495,-82.614,656,,,-0.6,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,26,1
999999,53878,2008-01-09T11:35:00.0000000,35.419,-82.557,641,,,14.3,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,9,1
999999,53877,2008-01-31T01:35:00.0000000,35.495,-82.614,656,,,-1.5,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,31,1
999999,53878,2008-01-16T05:10:00.0000000,35.419,-82.557,641,,,-3.9,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,16,1
999999,53878,2008-01-17T12:05:00.0000000,35.419,-82.557,641,,,-0.7,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,17,1
999999,53877,2008-01-12T23:20:00.0000000,35.495,-82.614,656,,,6.4,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,12,1
999999,53877,2008-01-28T06:30:00.0000000,35.495,-82.614,656,,,1.1,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,28,1
999999,53878,2008-01-18T23:10:00.0000000,35.419,-82.557,641,,,4.6,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,18,1
999999,53878,2008-01-24T18:20:00.0000000,35.419,-82.557,641,,,1.9,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,24,1
999999,53877,2008-01-06T05:15:00.0000000,35.495,-82.614,656,,,1,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,6,1
999999,53878,2008-01-17T03:35:00.0000000,35.419,-82.557,641,,,-2.1,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,17,1
999999,53877,2008-01-18T20:00:00.0000000,35.495,-82.614,656,,1.1,9.9,,,,,1,0,,ASHEVILLE 8 SSW,US,999999-53877,2008,18,1
999999,53877,2008-01-29T07:05:00.0000000,35.495,-82.614,656,,,3.4,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,29,1
999999,53877,2008-01-08T07:30:00.0000000,35.495,-82.614,656,,,12.2,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,8,1
999999,53877,2008-01-15T23:20:00.0000000,35.495,-82.614,656,,,-1.6,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,15,1
999999,53878,2008-01-16T05:15:00.0000000,35.419,-82.557,641,,,-3.7,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,16,1
999999,53877,2008-01-13T01:10:00.0000000,35.495,-82.614,656,,,2.4,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,13,1
999999,53878,2008-01-04T17:05:00.0000000,35.419,-82.557,641,,,1.5,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,4,1
999999,53877,2008-01-16T09:50:00.0000000,35.495,-82.614,656,,,-8.8,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,16,1
999999,53878,2008-01-20T17:25:00.0000000,35.419,-82.557,641,,,-6.6,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,20,1
999999,53878,2008-01-02T15:45:00.0000000,35.419,-82.557,641,,,-6.4,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,2,1
999999,53878,2008-01-31T08:50:00.0000000,35.419,-82.557,641,,,-6.9,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,31,1
999999,53878,2008-01-15T08:30:00.0000000,35.419,-82.557,641,,,-4.2,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,15,1
999999,53877,2008-01-23T10:15:00.0000000,35.495,-82.614,656,,,2.8,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,23,1
999999,53877,2008-01-09T10:55:00.0000000,35.495,-82.614,656,,,13.5,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,9,1
999999,53878,2008-01-21T11:45:00.0000000,35.419,-82.557,641,,,-12.9,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,21,1
999999,53877,2008-01-29T02:05:00.0000000,35.495,-82.614,656,,,5.3,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,29,1
999999,53877,2008-01-18T17:25:00.0000000,35.495,-82.614,656,,,6.9,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,18,1
999999,53878,2008-01-12T11:35:00.0000000,35.419,-82.557,641,,,-0.2,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,12,1
999999,53877,2008-01-27T21:55:00.0000000,35.495,-82.614,656,,,5.9,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,27,1
999999,53877,2008-01-12T08:00:00.0000000,35.495,-82.614,656,,0.4,-1.9,,,,,1,0,,ASHEVILLE 8 SSW,US,999999-53877,2008,12,1
999999,53877,2008-01-26T02:25:00.0000000,35.495,-82.614,656,,,-0.3,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,26,1
999999,53877,2008-01-04T19:45:00.0000000,35.495,-82.614,656,,,5.9,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,4,1
999999,53877,2008-01-13T05:25:00.0000000,35.495,-82.614,656,,,-2.3,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,13,1
999999,53878,2008-01-14T20:05:00.0000000,35.419,-82.557,641,,,7.4,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,14,1
999999,53877,2008-01-18T12:35:00.0000000,35.495,-82.614,656,,,1.2,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,18,1
999999,53878,2008-01-31T00:10:00.0000000,35.419,-82.557,641,,,0.2,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,31,1
999999,53878,2008-01-20T23:45:00.0000000,35.419,-82.557,641,,,-7.7,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,20,1
999999,53877,2008-01-18T03:50:00.0000000,35.495,-82.614,656,,,0.6,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,18,1
999999,53877,2008-01-20T19:30:00.0000000,35.495,-82.614,656,,,-5.5,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,20,1
999999,53878,2008-01-31T17:50:00.0000000,35.419,-82.557,641,,,4.5,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,31,1
999999,53878,2008-01-27T18:40:00.0000000,35.419,-82.557,641,,,7.6,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,27,1
999999,53878,2008-01-22T07:00:00.0000000,35.419,-82.557,641,,2.4,-2.4,,,,,1,0,,ASHEVILLE 13 S,US,999999-53878,2008,22,1
999999,53878,2008-01-11T21:30:00.0000000,35.419,-82.557,641,,,9.6,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,11,1
999999,53878,2008-01-13T19:55:00.0000000,35.419,-82.557,641,,,7.5,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,13,1
999999,53878,2008-01-30T01:55:00.0000000,35.419,-82.557,641,,,11.5,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,30,1
999999,53877,2008-01-08T12:45:00.0000000,35.495,-82.614,656,,,12.9,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,8,1
999999,53877,2008-01-04T18:30:00.0000000,35.495,-82.614,656,,,4.5,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,4,1
999999,53877,2008-01-19T01:10:00.0000000,35.495,-82.614,656,,,-0.1,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,19,1
999999,53877,2008-01-19T09:10:00.0000000,35.495,-82.614,656,,,1.4,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,19,1
999999,53877,2008-01-26T04:30:00.0000000,35.495,-82.614,656,,,-0.4,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,26,1
999999,53878,2008-01-16T20:05:00.0000000,35.419,-82.557,641,,,4,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,16,1
999999,53877,2008-01-22T23:15:00.0000000,35.495,-82.614,656,,,3.2,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,22,1
999999,53877,2008-01-23T17:15:00.0000000,35.495,-82.614,656,,,5.9,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,23,1
999999,53878,2008-01-15T14:10:00.0000000,35.419,-82.557,641,,,-2.3,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,15,1
999999,53877,2008-01-09T06:00:00.0000000,35.495,-82.614,656,,1.7,15.6,,,,,1,0,,ASHEVILLE 8 SSW,US,999999-53877,2008,9,1
999999,53877,2008-01-30T09:20:00.0000000,35.495,-82.614,656,,,3.9,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,30,1
999999,53878,2008-01-25T08:15:00.0000000,35.419,-82.557,641,,,-9.9,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,25,1
999999,53878,2008-01-28T13:00:00.0000000,35.419,-82.557,641,,0.5,-4.8,,,,,1,0,,ASHEVILLE 13 S,US,999999-53878,2008,28,1
999999,53878,2008-01-11T01:40:00.0000000,35.419,-82.557,641,,,6.8,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,11,1
999999,53878,2008-01-15T07:20:00.0000000,35.419,-82.557,641,,,-3.4,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,15,1
